-13.529851080921182, 1.000133360457724
-12.783009381580058, 1.0001514303877939
-12.036198067828126, 1.0001432167832167
-11.28937725857957, 1.0001432167832167
-10.542556449331016, 1.0001432167832167
-9.812682727676945, 1.0001658041958041
-9.048753407391347, 1.0002828480610297
-8.301883221560363, 1.0003255588048314
-7.555073806907751, 1.0003157024793388
-6.808205520176093, 1.000356770502225
-6.061175810001872, 1.0005374698029244
-5.285945318907167, 1.0006421476301475
-4.567220704466315, 1.0008086360911814
-3.8198018145805825, 1.0013259758423394
-3.0724492575212494, 1.0017859376986649
-2.5508467234289576, 1.0019721296884931
-2.166546392335988, 1.0011373706293705
-1.8829410384092462, 0.9996398401598401
-1.7537028174137994, 0.9973197902097901
-1.375870962897089, 0.9901079807303806
-1.6019542836097749, 0.9948145951825951
-1.5074772151932834, 0.9930140270396269
-1.0459089656008693, 0.9796864720279719
-1.2558948129583953, 0.9874691686091686
-1.1906427519301488, 0.9851849286713286
-1.1420089916506058, 0.9832076767676766
-0.989342260907577, 0.9766027826987826
-1.0585588746513572, 0.9819829370629369
-0.9124625201388206, 0.9741225174825174
-0.798616489483539, 0.9719240093240092
-0.6885575341806529, 0.9664496809856808
-0.630106340191599, 0.9635261975524474
-0.7716625511076316, 0.9696937114737114
-0.5611309538245912, 0.9620156643356642
-0.388028386353529, 0.957003173076923
-0.2774175620140902, 0.9551701724941724
-0.4718717813977875, 0.9600430303030302
0.062476506152812306, 0.953314905094905
0.38375578641012353, 0.9571608764568763
0.49193138364526234, 0.960293374125874
0.669384122971092, 0.9657610680228861
0.5941956155597836, 0.9630095104895103
1.0455690658474488, 0.9795748177156176
0.8036397544651912, 0.9695250109890109
0.8813331030503981, 0.972915117609663
0.9725104347162166, 0.9764033442113441
1.241284590763943, 0.9852979478703114
1.1482861716318382, 0.9822675384615384
1.354095884231377, 0.9880020307692307
1.5162709549923434, 0.9922561942501942
1.9420636651723413, 0.9994954599844599
1.67250737701605, 0.9952643356643356
1.776613153320671, 0.997224923076923
1.404126601721984, 0.9900240559440558
2.279201330220843, 1.0012250597319345
3.391772536849338, 1.0016624651538937
4.123397520048705, 1.0011024912057638
4.896023477337842, 1.0008365316734547
5.6164429075916225, 1.0005867514303877
6.363062728828364, 1.0004128968001695
7.109790165693479, 1.0003321296884933
7.856607176743385, 1.0003288442466622
8.603371646045321, 1.0002801101928374
9.350163968804015, 1.0002554693791057
10.091518391079795, 1.0000445271651424
10.843656824520728, 1.0001267895740622
11.59049662476253, 1.0001432167832167
12.337317434011084, 1.0001432167832167
13.08412874776301, 1.0001350031786393
13.661227050406247, 1.0001432167832167
2.748048021342825, 1.0020615384615383
